run_id,exp_id,true_r,true_i0,true_N,estimated_r,abs_error_r
exp001_run19,exp001,1.75,1,15,1.25,0.5
exp001_run20,exp001,1.75,1,15,0.0,1.75
exp001_run01,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run02,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run03,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run04,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run05,exp001,0.25,3,15,1.33,1.08
exp001_run06,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run07,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run08,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run09,exp001,0.25,3,15,1.25,1.0
exp001_run10,exp001,0.25,3,15,1.33,1.08
exp001_run11,exp001,0.25,3,15,0.33,0.08000000000000002
exp001_run12,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run13,exp001,0.25,3,15,1.33,1.08
exp001_run14,exp001,0.25,3,15,1.33,1.08
exp001_run15,exp001,0.25,3,15,1.25,1.0
exp001_run16,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run17,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run18,exp001,0.25,3,15,1.33,1.08
exp001_run19,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run20,exp001,0.25,3,15,0.67,0.42000000000000004
exp001_run01,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run02,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run03,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run04,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run05,exp001,0.5,3,15,1.33,0.8300000000000001
exp001_run06,exp001,0.5,3,15,1.0,0.5
exp001_run07,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run08,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run09,exp001,0.5,3,15,1.25,0.75
exp001_run10,exp001,0.5,3,15,1.33,0.8300000000000001
exp001_run11,exp001,0.5,3,15,1.25,0.75
exp001_run12,exp001,0.5,3,15,1.33,0.8300000000000001
exp001_run13,exp001,0.5,3,15,1.33,0.8300000000000001
exp001_run14,exp001,0.5,3,15,0.0,0.5
exp001_run15,exp001,0.5,3,15,0.33,0.16999999999999998
exp001_run16,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run17,exp001,0.5,3,15,0.67,0.17000000000000004
exp001_run18,exp001,0.5,3,15,1.25,0.75
exp001_run19,exp001,0.5,3,15,1.0,0.5
exp001_run20,exp001,0.5,3,15,0.5,0.0
exp001_run01,exp001,0.75,3,15,0.67,0.07999999999999996
exp001_run02,exp001,0.75,3,15,1.25,0.5
exp001_run03,exp001,0.75,3,15,0.33,0.42
exp001_run04,exp001,0.75,3,15,1.33,0.5800000000000001
exp001_run05,exp001,0.75,3,15,1.14,0.3899999999999999
exp001_run06,exp001,0.75,3,15,0.67,0.07999999999999996
exp001_run07,exp001,0.75,3,15,1.0,0.25
exp001_run08,exp001,0.75,3,15,1.12,0.3700000000000001
exp001_run09,exp001,0.75,3,15,1.25,0.5
exp001_run10,exp001,0.75,3,15,1.25,0.5
exp001_run11,exp001,0.75,3,15,1.07,0.32000000000000006
exp001_run12,exp001,0.75,3,15,0.67,0.07999999999999996
exp001_run13,exp001,0.75,3,15,1.33,0.5800000000000001
exp001_run14,exp001,0.75,3,15,1.25,0.5
exp001_run15,exp001,0.75,3,15,0.67,0.07999999999999996
exp001_run16,exp001,0.75,3,15,1.33,0.5800000000000001
exp001_run17,exp001,0.75,3,15,1.14,0.3899999999999999
exp001_run18,exp001,0.75,3,15,0.67,0.07999999999999996
exp001_run19,exp001,0.75,3,15,1.25,0.5
exp001_run20,exp001,0.75,3,15,1.25,0.5
exp001_run01,exp001,1.0,3,15,1.33,0.33000000000000007
exp001_run02,exp001,1.0,3,15,1.13,0.1299999999999999
exp001_run03,exp001,1.0,3,15,0.33,0.6699999999999999
exp001_run04,exp001,1.0,3,15,1.33,0.33000000000000007
exp001_run05,exp001,1.0,3,15,1.07,0.07000000000000006
exp001_run06,exp001,1.0,3,15,1.25,0.25
exp001_run07,exp001,1.0,3,15,1.33,0.33000000000000007
exp001_run08,exp001,1.0,3,15,1.25,0.25
exp001_run09,exp001,1.0,3,15,1.33,0.33000000000000007
exp001_run10,exp001,1.0,3,15,1.12,0.1200000000000001
exp001_run11,exp001,1.0,3,15,0.67,0.32999999999999996
exp001_run12,exp001,1.0,3,15,1.25,0.25
exp001_run13,exp001,1.0,3,15,1.07,0.07000000000000006
exp001_run14,exp001,1.0,3,15,1.25,0.25
exp001_run15,exp001,1.0,3,15,0.5,0.5
exp001_run16,exp001,1.0,3,15,0.75,0.25
exp001_run17,exp001,1.0,3,15,1.25,0.25
exp001_run18,exp001,1.0,3,15,1.33,0.33000000000000007
exp001_run19,exp001,1.0,3,15,1.25,0.25
exp001_run20,exp001,1.0,3,15,0.67,0.32999999999999996
exp001_run01,exp001,1.25,3,15,0.67,0.58
exp001_run02,exp001,1.25,3,15,1.13,0.1200000000000001
exp001_run03,exp001,1.25,3,15,0.33,0.9199999999999999
exp001_run04,exp001,1.25,3,15,1.33,0.08000000000000007
exp001_run05,exp001,1.25,3,15,1.0,0.25
exp001_run06,exp001,1.25,3,15,1.25,0.0
exp001_run07,exp001,1.25,3,15,1.13,0.1200000000000001
exp001_run08,exp001,1.25,3,15,1.07,0.17999999999999994
exp001_run09,exp001,1.25,3,15,1.33,0.08000000000000007
exp001_run10,exp001,1.25,3,15,1.14,0.1100000000000001
exp001_run11,exp001,1.25,3,15,0.67,0.58
exp001_run12,exp001,1.25,3,15,1.07,0.17999999999999994
exp001_run13,exp001,1.25,3,15,1.25,0.0
exp001_run14,exp001,1.25,3,15,1.2,0.050000000000000044
exp001_run15,exp001,1.25,3,15,1.25,0.0
exp001_run16,exp001,1.25,3,15,1.33,0.08000000000000007
exp001_run17,exp001,1.25,3,15,1.33,0.08000000000000007
exp001_run18,exp001,1.25,3,15,1.25,0.0
exp001_run19,exp001,1.25,3,15,1.14,0.1100000000000001
exp001_run20,exp001,1.25,3,15,0.67,0.58
exp001_run01,exp001,1.5,3,15,0.67,0.83
exp001_run02,exp001,1.5,3,15,1.25,0.25
exp001_run03,exp001,1.5,3,15,1.25,0.25
exp001_run04,exp001,1.5,3,15,1.25,0.25
exp001_run05,exp001,1.5,3,15,1.25,0.25
exp001_run06,exp001,1.5,3,15,1.33,0.16999999999999993
exp001_run07,exp001,1.5,3,15,1.25,0.25
exp001_run08,exp001,1.5,3,15,1.33,0.16999999999999993
exp001_run09,exp001,1.5,3,15,1.25,0.25
exp001_run10,exp001,1.5,3,15,1.25,0.25
exp001_run11,exp001,1.5,3,15,1.23,0.27
exp001_run12,exp001,1.5,3,15,1.25,0.25
exp001_run13,exp001,1.5,3,15,1.25,0.25
exp001_run14,exp001,1.5,3,15,1.33,0.16999999999999993
exp001_run15,exp001,1.5,3,15,1.25,0.25
exp001_run16,exp001,1.5,3,15,0.67,0.83
exp001_run17,exp001,1.5,3,15,0.5,1.0
exp001_run18,exp001,1.5,3,15,1.12,0.3799999999999999
exp001_run19,exp001,1.5,3,15,1.33,0.16999999999999993
exp001_run20,exp001,1.5,3,15,1.23,0.27
exp001_run01,exp001,1.75,3,15,1.07,0.6799999999999999
exp001_run02,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run03,exp001,1.75,3,15,1.07,0.6799999999999999
exp001_run04,exp001,1.75,3,15,1.25,0.5
exp001_run05,exp001,1.75,3,15,1.25,0.5
exp001_run06,exp001,1.75,3,15,1.25,0.5
exp001_run07,exp001,1.75,3,15,1.0,0.75
exp001_run08,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run09,exp001,1.75,3,15,1.0,0.75
exp001_run10,exp001,1.75,3,15,1.25,0.5
exp001_run11,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run12,exp001,1.75,3,15,1.25,0.5
exp001_run13,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run14,exp001,1.75,3,15,1.07,0.6799999999999999
exp001_run15,exp001,1.75,3,15,1.25,0.5
exp001_run16,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run17,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run18,exp001,1.75,3,15,1.33,0.41999999999999993
exp001_run19,exp001,1.75,3,15,0.75,1.0
exp001_run20,exp001,1.75,3,15,0.67,1.08
exp001_run01,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run02,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run03,exp001,0.25,5,15,1.33,1.08
exp001_run04,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run05,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run06,exp001,0.25,5,15,0.33,0.08000000000000002
exp001_run07,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run08,exp001,0.25,5,15,1.25,1.0
exp001_run09,exp001,0.25,5,15,1.33,1.08
exp001_run10,exp001,0.25,5,15,1.33,1.08
exp001_run11,exp001,0.25,5,15,1.25,1.0
exp001_run12,exp001,0.25,5,15,1.25,1.0
exp001_run13,exp001,0.25,5,15,1.25,1.0
exp001_run14,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run15,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run16,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run17,exp001,0.25,5,15,1.25,1.0
exp001_run18,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run19,exp001,0.25,5,15,0.67,0.42000000000000004
exp001_run20,exp001,0.25,5,15,0.25,0.0
exp001_run01,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run02,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run03,exp001,0.5,5,15,1.25,0.75
exp001_run04,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run05,exp001,0.5,5,15,0.75,0.25
exp001_run06,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run07,exp001,0.5,5,15,1.33,0.8300000000000001
exp001_run08,exp001,0.5,5,15,1.13,0.6299999999999999
exp001_run09,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run10,exp001,0.5,5,15,1.33,0.8300000000000001
exp001_run11,exp001,0.5,5,15,1.25,0.75
exp001_run12,exp001,0.5,5,15,1.14,0.6399999999999999
exp001_run13,exp001,0.5,5,15,1.25,0.75
exp001_run14,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run15,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run16,exp001,0.5,5,15,1.25,0.75
exp001_run17,exp001,0.5,5,15,0.67,0.17000000000000004
exp001_run18,exp001,0.5,5,15,1.0,0.5
exp001_run19,exp001,0.5,5,15,1.25,0.75
exp001_run20,exp001,0.5,5,15,1.07,0.5700000000000001
exp001_run01,exp001,0.75,5,15,0.67,0.07999999999999996
exp001_run02,exp001,0.75,5,15,0.67,0.07999999999999996
exp001_run03,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run04,exp001,0.75,5,15,0.75,0.0
exp001_run05,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run06,exp001,0.75,5,15,1.25,0.5
exp001_run07,exp001,0.75,5,15,1.25,0.5
exp001_run08,exp001,0.75,5,15,1.33,0.5800000000000001
exp001_run09,exp001,0.75,5,15,1.14,0.3899999999999999
exp001_run10,exp001,0.75,5,15,0.67,0.07999999999999996
exp001_run11,exp001,0.75,5,15,1.05,0.30000000000000004
exp001_run12,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run13,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run14,exp001,0.75,5,15,1.14,0.3899999999999999
exp001_run15,exp001,0.75,5,15,1.14,0.3899999999999999
exp001_run16,exp001,0.75,5,15,1.33,0.5800000000000001
exp001_run17,exp001,0.75,5,15,1.33,0.5800000000000001
exp001_run18,exp001,0.75,5,15,1.33,0.5800000000000001
exp001_run19,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run20,exp001,0.75,5,15,1.07,0.32000000000000006
exp001_run01,exp001,1.0,5,15,0.67,0.32999999999999996
exp001_run02,exp001,1.0,5,15,1.07,0.07000000000000006
exp001_run03,exp001,1.0,5,15,1.12,0.1200000000000001
exp001_run04,exp001,1.0,5,15,1.33,0.33000000000000007
exp001_run05,exp001,1.0,5,15,1.25,0.25
exp001_run06,exp001,1.0,5,15,1.12,0.1200000000000001
exp001_run07,exp001,1.0,5,15,0.83,0.17000000000000004
exp001_run08,exp001,1.0,5,15,1.25,0.25
exp001_run09,exp001,1.0,5,15,0.67,0.32999999999999996
exp001_run10,exp001,1.0,5,15,0.67,0.32999999999999996
exp001_run11,exp001,1.0,5,15,1.33,0.33000000000000007
exp001_run12,exp001,1.0,5,15,0.67,0.32999999999999996
exp001_run13,exp001,1.0,5,15,1.33,0.33000000000000007
exp001_run14,exp001,1.0,5,15,1.25,0.25
exp001_run15,exp001,1.0,5,15,1.33,0.33000000000000007
exp001_run16,exp001,1.0,5,15,1.14,0.1399999999999999
exp001_run17,exp001,1.0,5,15,1.07,0.07000000000000006
exp001_run18,exp001,1.0,5,15,1.07,0.07000000000000006
exp001_run19,exp001,1.0,5,15,1.07,0.07000000000000006
exp001_run20,exp001,1.0,5,15,1.33,0.33000000000000007
exp001_run01,exp001,1.25,5,15,0.67,0.58
exp001_run02,exp001,1.25,5,15,1.07,0.17999999999999994
exp001_run03,exp001,1.25,5,15,1.33,0.08000000000000007
exp001_run04,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run05,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run06,exp001,1.25,5,15,1.07,0.17999999999999994
exp001_run07,exp001,1.25,5,15,1.23,0.020000000000000018
exp001_run08,exp001,1.25,5,15,1.0,0.25
exp001_run09,exp001,1.25,5,15,1.07,0.17999999999999994
exp001_run10,exp001,1.25,5,15,1.07,0.17999999999999994
exp001_run11,exp001,1.25,5,15,1.25,0.0
exp001_run12,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run13,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run14,exp001,1.25,5,15,1.33,0.08000000000000007
exp001_run15,exp001,1.25,5,15,1.25,0.0
exp001_run16,exp001,1.25,5,15,1.0,0.25
exp001_run17,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run18,exp001,1.25,5,15,1.23,0.020000000000000018
exp001_run19,exp001,1.25,5,15,1.12,0.1299999999999999
exp001_run20,exp001,1.25,5,15,1.14,0.1100000000000001
exp001_run01,exp001,1.5,5,15,0.67,0.83
exp001_run02,exp001,1.5,5,15,1.14,0.3600000000000001
exp001_run03,exp001,1.5,5,15,0.83,0.67
exp001_run04,exp001,1.5,5,15,1.14,0.3600000000000001
exp001_run05,exp001,1.5,5,15,1.25,0.25
exp001_run06,exp001,1.5,5,15,1.23,0.27
exp001_run07,exp001,1.5,5,15,1.33,0.16999999999999993
exp001_run08,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run09,exp001,1.5,5,15,1.12,0.3799999999999999
exp001_run10,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run11,exp001,1.5,5,15,1.33,0.16999999999999993
exp001_run12,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run13,exp001,1.5,5,15,1.33,0.16999999999999993
exp001_run14,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run15,exp001,1.5,5,15,1.33,0.16999999999999993
exp001_run16,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run17,exp001,1.5,5,15,1.25,0.25
exp001_run18,exp001,1.5,5,15,1.33,0.16999999999999993
exp001_run19,exp001,1.5,5,15,1.14,0.3600000000000001
exp001_run20,exp001,1.5,5,15,1.07,0.42999999999999994
exp001_run01,exp001,1.75,5,15,0.67,1.08
exp001_run02,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run03,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run04,exp001,1.75,5,15,1.13,0.6200000000000001
exp001_run05,exp001,1.75,5,15,1.23,0.52
exp001_run06,exp001,1.75,5,15,1.14,0.6100000000000001
exp001_run07,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run08,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run09,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run10,exp001,1.75,5,15,1.33,0.41999999999999993
exp001_run11,exp001,1.75,5,15,1.25,0.5
exp001_run12,exp001,1.75,5,15,1.0,0.75
exp001_run13,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run14,exp001,1.75,5,15,1.25,0.5
exp001_run15,exp001,1.75,5,15,1.14,0.6100000000000001
exp001_run16,exp001,1.75,5,15,1.14,0.6100000000000001
exp001_run17,exp001,1.75,5,15,1.33,0.41999999999999993
exp001_run18,exp001,1.75,5,15,1.07,0.6799999999999999
exp001_run19,exp001,1.75,5,15,1.0,0.75
exp001_run20,exp001,1.75,5,15,1.25,0.5
exp001_run01,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run02,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run03,exp001,0.25,7,15,0.75,0.5
exp001_run04,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run05,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run06,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run07,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run08,exp001,0.25,7,15,1.0,0.75
exp001_run09,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run10,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run11,exp001,0.25,7,15,1.33,1.08
exp001_run12,exp001,0.25,7,15,1.33,1.08
exp001_run13,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run14,exp001,0.25,7,15,1.25,1.0
exp001_run15,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run16,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run17,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run18,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run19,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run20,exp001,0.25,7,15,0.67,0.42000000000000004
exp001_run01,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run02,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run03,exp001,0.5,7,15,1.25,0.75
exp001_run04,exp001,0.5,7,15,1.13,0.6299999999999999
exp001_run05,exp001,0.5,7,15,1.12,0.6200000000000001
exp001_run06,exp001,0.5,7,15,1.25,0.75
exp001_run07,exp001,0.5,7,15,1.33,0.8300000000000001
exp001_run08,exp001,0.5,7,15,1.25,0.75
exp001_run09,exp001,0.5,7,15,1.25,0.75
exp001_run10,exp001,0.5,7,15,1.0,0.5
exp001_run11,exp001,0.5,7,15,1.25,0.75
exp001_run12,exp001,0.5,7,15,1.25,0.75
exp001_run13,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run14,exp001,0.5,7,15,1.33,0.8300000000000001
exp001_run15,exp001,0.5,7,15,1.07,0.5700000000000001
exp001_run16,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run17,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run18,exp001,0.5,7,15,1.25,0.75
exp001_run19,exp001,0.5,7,15,0.67,0.17000000000000004
exp001_run20,exp001,0.5,7,15,1.25,0.75
exp001_run01,exp001,0.75,7,15,0.67,0.07999999999999996
exp001_run02,exp001,0.75,7,15,1.0,0.25
exp001_run03,exp001,0.75,7,15,1.25,0.5
exp001_run04,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run05,exp001,0.75,7,15,1.33,0.5800000000000001
exp001_run06,exp001,0.75,7,15,1.13,0.3799999999999999
exp001_run07,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run08,exp001,0.75,7,15,1.13,0.3799999999999999
exp001_run09,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run10,exp001,0.75,7,15,0.67,0.07999999999999996
exp001_run11,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run12,exp001,0.75,7,15,1.05,0.30000000000000004
exp001_run13,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run14,exp001,0.75,7,15,1.0,0.25
exp001_run15,exp001,0.75,7,15,0.67,0.07999999999999996
exp001_run16,exp001,0.75,7,15,1.25,0.5
exp001_run17,exp001,0.75,7,15,1.0,0.25
exp001_run18,exp001,0.75,7,15,0.67,0.07999999999999996
exp001_run19,exp001,0.75,7,15,1.07,0.32000000000000006
exp001_run20,exp001,0.75,7,15,1.33,0.5800000000000001
exp001_run01,exp001,1.0,7,15,0.67,0.32999999999999996
exp001_run02,exp001,1.0,7,15,1.14,0.1399999999999999
exp001_run03,exp001,1.0,7,15,1.33,0.33000000000000007
exp001_run04,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run05,exp001,1.0,7,15,1.05,0.050000000000000044
exp001_run06,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run07,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run08,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run09,exp001,1.0,7,15,1.23,0.22999999999999998
exp001_run10,exp001,1.0,7,15,1.23,0.22999999999999998
exp001_run11,exp001,1.0,7,15,1.12,0.1200000000000001
exp001_run12,exp001,1.0,7,15,1.0,0.0
exp001_run13,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run14,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run15,exp001,1.0,7,15,1.05,0.050000000000000044
exp001_run16,exp001,1.0,7,15,1.14,0.1399999999999999
exp001_run17,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run18,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run19,exp001,1.0,7,15,1.07,0.07000000000000006
exp001_run20,exp001,1.0,7,15,1.33,0.33000000000000007
exp001_run01,exp001,1.25,7,15,0.67,0.58
exp001_run02,exp001,1.25,7,15,1.14,0.1100000000000001
exp001_run03,exp001,1.25,7,15,1.14,0.1100000000000001
exp001_run04,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run05,exp001,1.25,7,15,1.33,0.08000000000000007
exp001_run06,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run07,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run08,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run09,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run10,exp001,1.25,7,15,1.33,0.08000000000000007
exp001_run11,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run12,exp001,1.25,7,15,1.33,0.08000000000000007
exp001_run13,exp001,1.25,7,15,1.14,0.1100000000000001
exp001_run14,exp001,1.25,7,15,1.25,0.0
exp001_run15,exp001,1.25,7,15,1.25,0.0
exp001_run16,exp001,1.25,7,15,1.33,0.08000000000000007
exp001_run17,exp001,1.25,7,15,1.12,0.1299999999999999
exp001_run18,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run19,exp001,1.25,7,15,1.33,0.08000000000000007
exp001_run20,exp001,1.25,7,15,1.07,0.17999999999999994
exp001_run01,exp001,1.5,7,15,0.67,0.83
exp001_run02,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run03,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run04,exp001,1.5,7,15,1.25,0.25
exp001_run05,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run06,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run07,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run08,exp001,1.5,7,15,1.2,0.30000000000000004
exp001_run09,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run10,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run11,exp001,1.5,7,15,1.33,0.16999999999999993
exp001_run12,exp001,1.5,7,15,1.33,0.16999999999999993
exp001_run13,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run14,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run15,exp001,1.5,7,15,1.0,0.5
exp001_run16,exp001,1.5,7,15,1.13,0.3700000000000001
exp001_run17,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run18,exp001,1.5,7,15,1.07,0.42999999999999994
exp001_run19,exp001,1.5,7,15,1.33,0.16999999999999993
exp001_run20,exp001,1.5,7,15,1.13,0.3700000000000001
exp001_run01,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run02,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run03,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run04,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run05,exp001,1.75,7,15,1.25,0.5
exp001_run06,exp001,1.75,7,15,1.0,0.75
exp001_run07,exp001,1.75,7,15,1.0,0.75
exp001_run08,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run09,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run10,exp001,1.75,7,15,1.0,0.75
exp001_run11,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run12,exp001,1.75,7,15,1.0,0.75
exp001_run13,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run14,exp001,1.75,7,15,1.0,0.75
exp001_run15,exp001,1.75,7,15,1.07,0.6799999999999999
exp001_run16,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run17,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run18,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run19,exp001,1.75,7,15,1.0,0.75
exp001_run20,exp001,1.75,7,15,1.33,0.41999999999999993
exp001_run01,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run02,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run03,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run04,exp001,0.25,9,15,1.07,0.8200000000000001
exp001_run05,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run06,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run07,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run08,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run09,exp001,0.25,9,15,1.33,1.08
exp001_run10,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run11,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run12,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run13,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run14,exp001,0.25,9,15,1.33,1.08
exp001_run15,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run16,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run17,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run18,exp001,0.25,9,15,1.33,1.08
exp001_run19,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run20,exp001,0.25,9,15,0.67,0.42000000000000004
exp001_run01,exp001,0.5,9,15,0.67,0.17000000000000004
exp001_run02,exp001,0.5,9,15,0.67,0.17000000000000004
exp001_run03,exp001,0.5,9,15,1.0,0.5
exp001_run04,exp001,0.5,9,15,1.0,0.5
exp001_run05,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run06,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run07,exp001,0.5,9,15,0.67,0.17000000000000004
exp001_run08,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run09,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run10,exp001,0.5,9,15,1.33,0.8300000000000001
exp001_run11,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run12,exp001,0.5,9,15,0.67,0.17000000000000004
exp001_run13,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run14,exp001,0.5,9,15,0.67,0.17000000000000004
exp001_run15,exp001,0.5,9,15,1.07,0.5700000000000001
exp001_run16,exp001,0.5,9,15,1.25,0.75
